Id,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,Activity Level,Day of the Week,...18,Duplicates,Total,Activity Level Table,Count,Day,Average_TotalSteps,Date,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,Avg_Daily_HeartRate,Next_Day_Steps,Sleep_Inefficiency,Poor_Recovery,Elevated_RHR,High_Strain_Segment
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,469,494,61.32711544426349,3276,0.05060728744939271,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,469,494,69.49223213367182,3276,0.05060728744939271,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,123,134,61.77118363176578,3276,0.08208955223880597,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,123,134,77.12131095836025,3276,0.08208955223880597,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,123,134,63.96575918109458,3276,0.08208955223880597,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,123,134,78.52581985092664,3276,0.08208955223880597,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,123,134,105.98499386541668,3276,0.08208955223880597,FALSE,TRUE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,123,134,61.32711544426349,3276,0.08208955223880597,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,123,134,69.49223213367182,3276,0.08208955223880597,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,354,366,61.77118363176578,3276,0.03278688524590164,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,354,366,77.12131095836025,3276,0.03278688524590164,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,354,366,63.96575918109458,3276,0.03278688524590164,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,354,366,78.52581985092664,3276,0.03278688524590164,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,354,366,105.98499386541668,3276,0.03278688524590164,FALSE,TRUE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,354,366,61.32711544426349,3276,0.03278688524590164,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,354,366,69.49223213367182,3276,0.03278688524590164,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,463,486,61.77118363176578,3276,0.047325102880658436,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,463,486,77.12131095836025,3276,0.047325102880658436,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,463,486,63.96575918109458,3276,0.047325102880658436,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,463,486,78.52581985092664,3276,0.047325102880658436,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,463,486,105.98499386541668,3276,0.047325102880658436,FALSE,TRUE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,463,486,61.32711544426349,3276,0.047325102880658436,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,463,486,69.49223213367182,3276,0.047325102880658436,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,423,441,61.77118363176578,3276,0.04081632653061224,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,423,441,77.12131095836025,3276,0.04081632653061224,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,423,441,63.96575918109458,3276,0.04081632653061224,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,423,441,78.52581985092664,3276,0.04081632653061224,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,423,441,105.98499386541668,3276,0.04081632653061224,FALSE,TRUE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,423,441,61.32711544426349,3276,0.04081632653061224,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,423,441,69.49223213367182,3276,0.04081632653061224,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,79,82,61.77118363176578,3276,0.036585365853658534,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,79,82,77.12131095836025,3276,0.036585365853658534,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,79,82,63.96575918109458,3276,0.036585365853658534,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,79,82,78.52581985092664,3276,0.036585365853658534,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,79,82,105.98499386541668,3276,0.036585365853658534,FALSE,TRUE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,79,82,61.32711544426349,3276,0.036585365853658534,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,79,82,69.49223213367182,3276,0.036585365853658534,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,331,337,61.77118363176578,3276,0.017804154302670624,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,331,337,77.12131095836025,3276,0.017804154302670624,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,331,337,63.96575918109458,3276,0.017804154302670624,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,331,337,78.52581985092664,3276,0.017804154302670624,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,331,337,105.98499386541668,3276,0.017804154302670624,FALSE,TRUE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,331,337,61.32711544426349,3276,0.017804154302670624,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,331,337,69.49223213367182,3276,0.017804154302670624,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,342,391,61.77118363176578,3276,0.12531969309462915,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,342,391,77.12131095836025,3276,0.12531969309462915,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,342,391,63.96575918109458,3276,0.12531969309462915,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,342,391,78.52581985092664,3276,0.12531969309462915,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,342,391,105.98499386541668,3276,0.12531969309462915,FALSE,TRUE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,342,391,61.32711544426349,3276,0.12531969309462915,FALSE,FALSE,Normal Day
NA,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113,Sedentary,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,342,391,69.49223213367182,5135,0.12531969309462915,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,274,469,61.77118363176578,5135,0.4157782515991471,TRUE,FALSE,General Recovery Need
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,274,469,77.12131095836025,5135,0.4157782515991471,TRUE,FALSE,General Recovery Need
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,274,469,63.96575918109458,5135,0.4157782515991471,TRUE,FALSE,General Recovery Need
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,274,469,78.52581985092664,5135,0.4157782515991471,TRUE,FALSE,General Recovery Need
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,274,469,105.98499386541668,5135,0.4157782515991471,TRUE,TRUE,High Physiological Strain
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,274,469,61.32711544426349,5135,0.4157782515991471,TRUE,FALSE,General Recovery Need
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,274,469,69.49223213367182,5135,0.4157782515991471,TRUE,FALSE,General Recovery Need
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,501,541,61.77118363176578,5135,0.07393715341959335,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,501,541,77.12131095836025,5135,0.07393715341959335,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,501,541,63.96575918109458,5135,0.07393715341959335,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,501,541,78.52581985092664,5135,0.07393715341959335,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,501,541,105.98499386541668,5135,0.07393715341959335,FALSE,TRUE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,501,541,61.32711544426349,5135,0.07393715341959335,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,501,541,69.49223213367182,5135,0.07393715341959335,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,469,494,61.77118363176578,5135,0.05060728744939271,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,469,494,77.12131095836025,5135,0.05060728744939271,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,469,494,63.96575918109458,5135,0.05060728744939271,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,469,494,78.52581985092664,5135,0.05060728744939271,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,469,494,105.98499386541668,5135,0.05060728744939271,FALSE,TRUE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,469,494,61.32711544426349,5135,0.05060728744939271,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,469,494,69.49223213367182,5135,0.05060728744939271,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,123,134,61.77118363176578,5135,0.08208955223880597,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,123,134,77.12131095836025,5135,0.08208955223880597,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,123,134,63.96575918109458,5135,0.08208955223880597,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,123,134,78.52581985092664,5135,0.08208955223880597,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,123,134,105.98499386541668,5135,0.08208955223880597,FALSE,TRUE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,123,134,61.32711544426349,5135,0.08208955223880597,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,123,134,69.49223213367182,5135,0.08208955223880597,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,354,366,61.77118363176578,5135,0.03278688524590164,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,354,366,77.12131095836025,5135,0.03278688524590164,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,354,366,63.96575918109458,5135,0.03278688524590164,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,354,366,78.52581985092664,5135,0.03278688524590164,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,354,366,105.98499386541668,5135,0.03278688524590164,FALSE,TRUE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,354,366,61.32711544426349,5135,0.03278688524590164,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,354,366,69.49223213367182,5135,0.03278688524590164,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,463,486,61.77118363176578,5135,0.047325102880658436,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,463,486,77.12131095836025,5135,0.047325102880658436,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,463,486,63.96575918109458,5135,0.047325102880658436,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,463,486,78.52581985092664,5135,0.047325102880658436,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,463,486,105.98499386541668,5135,0.047325102880658436,FALSE,TRUE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,463,486,61.32711544426349,5135,0.047325102880658436,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,463,486,69.49223213367182,5135,0.047325102880658436,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,423,441,61.77118363176578,5135,0.04081632653061224,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,423,441,77.12131095836025,5135,0.04081632653061224,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,423,441,63.96575918109458,5135,0.04081632653061224,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,423,441,78.52581985092664,5135,0.04081632653061224,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,423,441,105.98499386541668,5135,0.04081632653061224,FALSE,TRUE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,423,441,61.32711544426349,5135,0.04081632653061224,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,423,441,69.49223213367182,5135,0.04081632653061224,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,79,82,61.77118363176578,5135,0.036585365853658534,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,79,82,77.12131095836025,5135,0.036585365853658534,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,79,82,63.96575918109458,5135,0.036585365853658534,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,79,82,78.52581985092664,5135,0.036585365853658534,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,79,82,105.98499386541668,5135,0.036585365853658534,FALSE,TRUE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,79,82,61.32711544426349,5135,0.036585365853658534,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,79,82,69.49223213367182,5135,0.036585365853658534,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,331,337,61.77118363176578,5135,0.017804154302670624,FALSE,FALSE,Normal Day
NA,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909,Moderate,Tuesday,NA,NA,NA,NA,NA,NA,NA,2016-04-12,1,331,337,77.12131095836025,5135,0.017804154302670624,FALSE,FALSE,Normal Day
